Anger\10_cam2_1,10,2,0,91
Anger\10_cam2_10,10,2,0,91
Anger\10_cam2_11,10,2,0,91
Anger\10_cam2_12,10,2,0,91
Anger\10_cam2_13,10,2,0,91
Anger\10_cam2_14,10,2,0,91
Anger\10_cam2_2,10,2,0,91
Anger\10_cam2_3,10,2,0,91
Anger\10_cam2_4,10,2,0,91
Anger\10_cam2_5,10,2,0,91
Anger\10_cam2_6,10,2,0,91
Anger\10_cam2_7,10,2,0,91
Anger\10_cam2_8,10,2,0,91
Anger\10_cam2_9,10,2,0,91
Disgust\10_cam2_1,10,2,1,91
Disgust\10_cam2_2,10,2,1,91
Fear\10_cam2_1,10,2,2,91
Fear\10_cam2_2,10,2,2,91
Fear\10_cam2_3,10,2,2,91
Fear\10_cam2_4,10,2,2,91
Fear\10_cam2_5,10,2,2,91
Fear\10_cam2_6,10,2,2,91
Fear\10_cam2_7,10,2,2,91
Happy\10_cam2_1,10,2,3,91
Happy\10_cam2_2,10,2,3,91
Happy\10_cam2_3,10,2,3,91
Happy\10_cam2_4,10,2,3,91
Happy\10_cam2_5,10,2,3,91
Happy\10_cam2_6,10,2,3,91
Happy\10_cam2_7,10,2,3,91
Happy\10_cam2_8,10,2,3,91
Neutral\10_cam2_1,10,2,4,91
Neutral\10_cam2_2,10,2,4,91
Neutral\10_cam2_3,10,2,4,91
Neutral\10_cam2_4,10,2,4,91
Neutral\10_cam2_5,10,2,4,91
Neutral\10_cam2_6,10,2,4,91
Neutral\10_cam2_7,10,2,4,91
Neutral\10_cam2_8,10,2,4,91
Sad\10_cam2_1,10,2,5,91
Sad\10_cam2_10,10,2,5,91
Sad\10_cam2_11,10,2,5,91
Sad\10_cam2_12,10,2,5,91
Sad\10_cam2_13,10,2,5,91
Sad\10_cam2_14,10,2,5,91
Sad\10_cam2_15,10,2,5,91
Sad\10_cam2_16,10,2,5,91
Sad\10_cam2_2,10,2,5,91
Sad\10_cam2_3,10,2,5,91
Sad\10_cam2_4,10,2,5,91
Sad\10_cam2_5,10,2,5,91
Sad\10_cam2_6,10,2,5,91
Sad\10_cam2_7,10,2,5,91
Sad\10_cam2_8,10,2,5,91
Sad\10_cam2_9,10,2,5,91
Surprise\10_cam2_1,10,2,6,91
Surprise\10_cam2_10,10,2,6,91
Surprise\10_cam2_2,10,2,6,91
Surprise\10_cam2_3,10,2,6,91
Surprise\10_cam2_4,10,2,6,91
Surprise\10_cam2_5,10,2,6,91
Surprise\10_cam2_6,10,2,6,91
Surprise\10_cam2_7,10,2,6,91
Surprise\10_cam2_8,10,2,6,91
Surprise\10_cam2_9,10,2,6,91
Anger\1_cam2_1,1,2,0,91
Anger\1_cam2_10,1,2,0,91
Anger\1_cam2_2,1,2,0,91
Anger\1_cam2_3,1,2,0,91
Anger\1_cam2_4,1,2,0,91
Anger\1_cam2_5,1,2,0,91
Anger\1_cam2_6,1,2,0,91
Anger\1_cam2_7,1,2,0,91
Anger\1_cam2_8,1,2,0,91
Anger\1_cam2_9,1,2,0,91
Disgust\1_cam2_1,1,2,1,91
Disgust\1_cam2_2,1,2,1,91
Fear\1_cam2_1,1,2,2,91
Fear\1_cam2_2,1,2,2,91
Fear\1_cam2_3,1,2,2,91
Fear\1_cam2_4,1,2,2,91
Fear\1_cam2_5,1,2,2,91
Fear\1_cam2_6,1,2,2,91
Fear\1_cam2_7,1,2,2,91
Fear\1_cam2_8,1,2,2,91
Fear\1_cam2_9,1,2,2,91
Happy\1_cam2_1,1,2,3,91
Happy\1_cam2_2,1,2,3,91
Happy\1_cam2_3,1,2,3,91
Happy\1_cam2_4,1,2,3,91
Happy\1_cam2_5,1,2,3,91
Happy\1_cam2_6,1,2,3,91
Happy\1_cam2_7,1,2,3,91
Neutral\1_cam2_1,1,2,4,91
Neutral\1_cam2_2,1,2,4,91
Neutral\1_cam2_3,1,2,4,91
Neutral\1_cam2_4,1,2,4,91
Neutral\1_cam2_5,1,2,4,91
Neutral\1_cam2_6,1,2,4,91
Neutral\1_cam2_7,1,2,4,91
Neutral\1_cam2_8,1,2,4,91
Neutral\1_cam2_9,1,2,4,91
Sad\1_cam2_1,1,2,5,91
Sad\1_cam2_10,1,2,5,91
Sad\1_cam2_2,1,2,5,91
Sad\1_cam2_3,1,2,5,91
Sad\1_cam2_4,1,2,5,91
Sad\1_cam2_5,1,2,5,91
Sad\1_cam2_6,1,2,5,91
Sad\1_cam2_7,1,2,5,91
Sad\1_cam2_8,1,2,5,91
Sad\1_cam2_9,1,2,5,91
Surprise\1_cam2_1,1,2,6,91
Surprise\1_cam2_10,1,2,6,91
Surprise\1_cam2_2,1,2,6,91
Surprise\1_cam2_3,1,2,6,91
Surprise\1_cam2_4,1,2,6,91
Surprise\1_cam2_5,1,2,6,91
Surprise\1_cam2_6,1,2,6,91
Surprise\1_cam2_7,1,2,6,91
Surprise\1_cam2_8,1,2,6,91
Surprise\1_cam2_9,1,2,6,91
Anger\2_cam2_1,2,2,0,91
Anger\2_cam2_2,2,2,0,91
Anger\2_cam2_3,2,2,0,91
Anger\2_cam2_4,2,2,0,91
Disgust\2_cam2_1,2,2,1,91
Disgust\2_cam2_2,2,2,1,91
Fear\2_cam2_1,2,2,2,91
Fear\2_cam2_2,2,2,2,91
Fear\2_cam2_3,2,2,2,91
Fear\2_cam2_4,2,2,2,91
Happy\2_cam2_1,2,2,3,91
Happy\2_cam2_2,2,2,3,91
Neutral\2_cam2_1,2,2,4,91
Neutral\2_cam2_2,2,2,4,91
Neutral\2_cam2_3,2,2,4,91
Neutral\2_cam2_4,2,2,4,91
Neutral\2_cam2_5,2,2,4,91
Neutral\2_cam2_6,2,2,4,91
Neutral\2_cam2_7,2,2,4,91
Surprise\2_cam2_1,2,2,6,91
Anger\3_cam2_1,3,2,0,91
Anger\3_cam2_2,3,2,0,91
Anger\3_cam2_3,3,2,0,91
Anger\3_cam2_4,3,2,0,91
Anger\3_cam2_5,3,2,0,91
Anger\3_cam2_7,3,2,0,91
Anger\3_cam2_8,3,2,0,91
Anger\3_cam2_9,3,2,0,91
Disgust\3_cam2_1,3,2,1,91
Disgust\3_cam2_2,3,2,1,91
Fear\3_cam2_1,3,2,2,91
Fear\3_cam2_10,3,2,2,91
Fear\3_cam2_11,3,2,2,91
Fear\3_cam2_12,3,2,2,91
Fear\3_cam2_13,3,2,2,91
Fear\3_cam2_14,3,2,2,91
Fear\3_cam2_2,3,2,2,91
Fear\3_cam2_3,3,2,2,91
Fear\3_cam2_4,3,2,2,91
Fear\3_cam2_5,3,2,2,91
Fear\3_cam2_6,3,2,2,91
Fear\3_cam2_7,3,2,2,91
Fear\3_cam2_8,3,2,2,91
Fear\3_cam2_9,3,2,2,91
Happy\3_cam2_1,3,2,3,91
Happy\3_cam2_10,3,2,3,91
Happy\3_cam2_11,3,2,3,91
Happy\3_cam2_2,3,2,3,91
Happy\3_cam2_3,3,2,3,91
Happy\3_cam2_4,3,2,3,91
Happy\3_cam2_5,3,2,3,91
Happy\3_cam2_6,3,2,3,91
Happy\3_cam2_7,3,2,3,91
Happy\3_cam2_8,3,2,3,91
Happy\3_cam2_9,3,2,3,91
Neutral\3_cam2_1,3,2,4,91
Neutral\3_cam2_2,3,2,4,91
Neutral\3_cam2_3,3,2,4,91
Neutral\3_cam2_4,3,2,4,91
Neutral\3_cam2_5,3,2,4,91
Neutral\3_cam2_6,3,2,4,91
Neutral\3_cam2_7,3,2,4,91
Neutral\3_cam2_8,3,2,4,91
Neutral\3_cam2_9,3,2,4,91
Sad\3_cam2_1,3,2,5,91
Sad\3_cam2_11,3,2,5,91
Sad\3_cam2_12,3,2,5,91
Sad\3_cam2_13,3,2,5,91
Sad\3_cam2_2,3,2,5,91
Sad\3_cam2_3,3,2,5,91
Sad\3_cam2_4,3,2,5,91
Sad\3_cam2_5,3,2,5,91
Sad\3_cam2_6,3,2,5,91
Sad\3_cam2_7,3,2,5,91
Sad\3_cam2_8,3,2,5,91
Sad\3_cam2_9,3,2,5,91
Surprise\3_cam2_1,3,2,6,91
Surprise\3_cam2_2,3,2,6,91
Surprise\3_cam2_3,3,2,6,91
Surprise\3_cam2_4,3,2,6,91
Surprise\3_cam2_5,3,2,6,91
Anger\4_cam2_1,4,2,0,91
Anger\4_cam2_2,4,2,0,91
Anger\4_cam2_3,4,2,0,91
Anger\4_cam2_4,4,2,0,91
Anger\4_cam2_5,4,2,0,91
Anger\4_cam2_6,4,2,0,91
Disgust\4_cam2_1,4,2,1,91
Disgust\4_cam2_2,4,2,1,91
Fear\4_cam2_1,4,2,2,91
Happy\4_cam2_1,4,2,3,91
Happy\4_cam2_10,4,2,3,91
Happy\4_cam2_2,4,2,3,91
Happy\4_cam2_3,4,2,3,91
Happy\4_cam2_4,4,2,3,91
Happy\4_cam2_5,4,2,3,91
Happy\4_cam2_6,4,2,3,91
Happy\4_cam2_7,4,2,3,91
Happy\4_cam2_8,4,2,3,91
Happy\4_cam2_9,4,2,3,91
Neutral\4_cam2_1,4,2,4,91
Neutral\4_cam2_2,4,2,4,91
Neutral\4_cam2_3,4,2,4,91
Neutral\4_cam2_4,4,2,4,91
Neutral\4_cam2_5,4,2,4,91
Neutral\4_cam2_6,4,2,4,91
Neutral\4_cam2_7,4,2,4,91
Neutral\4_cam2_8,4,2,4,91
Sad\4_cam2_1,4,2,5,91
Sad\4_cam2_2,4,2,5,91
Sad\4_cam2_3,4,2,5,91
Sad\4_cam2_4,4,2,5,91
Surprise\4_cam2_1,4,2,6,91
Surprise\4_cam2_2,4,2,6,91
Surprise\4_cam2_3,4,2,6,91
Surprise\4_cam2_4,4,2,6,91
Surprise\4_cam2_5,4,2,6,91
Anger\5_cam2_1,5,2,0,91
Anger\5_cam2_2,5,2,0,91
Anger\5_cam2_3,5,2,0,91
Anger\5_cam2_4,5,2,0,91
Disgust\5_cam2_1,5,2,1,91
Disgust\5_cam2_2,5,2,1,91
Fear\5_cam2_1,5,2,2,91
Happy\5_cam2_1,5,2,3,91
Happy\5_cam2_2,5,2,3,91
Happy\5_cam2_3,5,2,3,91
Happy\5_cam2_4,5,2,3,91
Happy\5_cam2_5,5,2,3,91
Happy\5_cam2_6,5,2,3,91
Happy\5_cam2_7,5,2,3,91
Neutral\5_cam2_1,5,2,4,91
Neutral\5_cam2_2,5,2,4,91
Neutral\5_cam2_3,5,2,4,91
Neutral\5_cam2_4,5,2,4,91
Neutral\5_cam2_5,5,2,4,91
Neutral\5_cam2_6,5,2,4,91
Neutral\5_cam2_7,5,2,4,91
Sad\5_cam2_1,5,2,5,91
Sad\5_cam2_2,5,2,5,91
Sad\5_cam2_3,5,2,5,91
Surprise\5_cam2_1,5,2,6,91
Surprise\5_cam2_2,5,2,6,91
Surprise\5_cam2_3,5,2,6,91
Surprise\5_cam2_4,5,2,6,91
Surprise\5_cam2_5,5,2,6,91
Surprise\5_cam2_6,5,2,6,91
Surprise\5_cam2_7,5,2,6,91
Anger\6_cam2_1,6,2,0,91
Anger\6_cam2_2,6,2,0,91
Anger\6_cam2_3,6,2,0,91
Disgust\6_cam2_1,6,2,1,91
Disgust\6_cam2_2,6,2,1,91
Fear\6_cam2_1,6,2,2,91
Fear\6_cam2_2,6,2,2,91
Fear\6_cam2_3,6,2,2,91
Fear\6_cam2_4,6,2,2,91
Fear\6_cam2_5,6,2,2,91
Happy\6_cam2_1,6,2,3,91
Happy\6_cam2_2,6,2,3,91
Happy\6_cam2_3,6,2,3,91
Happy\6_cam2_4,6,2,3,91
Happy\6_cam2_5,6,2,3,91
Happy\6_cam2_6,6,2,3,91
Happy\6_cam2_7,6,2,3,91
Neutral\6_cam2_1,6,2,4,91
Neutral\6_cam2_2,6,2,4,91
Neutral\6_cam2_3,6,2,4,91
Neutral\6_cam2_4,6,2,4,91
Neutral\6_cam2_5,6,2,4,91
Neutral\6_cam2_6,6,2,4,91
Neutral\6_cam2_7,6,2,4,91
Neutral\6_cam2_8,6,2,4,91
Sad\6_cam2_1,6,2,5,91
Sad\6_cam2_10,6,2,5,91
Sad\6_cam2_11,6,2,5,91
Sad\6_cam2_2,6,2,5,91
Sad\6_cam2_3,6,2,5,91
Sad\6_cam2_4,6,2,5,91
Sad\6_cam2_5,6,2,5,91
Sad\6_cam2_6,6,2,5,91
Sad\6_cam2_7,6,2,5,91
Sad\6_cam2_8,6,2,5,91
Sad\6_cam2_9,6,2,5,91
Surprise\6_cam2_1,6,2,6,91
Surprise\6_cam2_2,6,2,6,91
Anger\9_cam2_1,9,2,0,91
Anger\9_cam2_2,9,2,0,91
Anger\9_cam2_3,9,2,0,91
Anger\9_cam2_4,9,2,0,91
Disgust\9_cam2_1,9,2,1,91
Disgust\9_cam2_2,9,2,1,91
Fear\9_cam2_1,9,2,2,91
Fear\9_cam2_2,9,2,2,91
Fear\9_cam2_3,9,2,2,91
Fear\9_cam2_4,9,2,2,91
Fear\9_cam2_5,9,2,2,91
Fear\9_cam2_6,9,2,2,91
Fear\9_cam2_7,9,2,2,91
Happy\9_cam2_1,9,2,3,91
Happy\9_cam2_10,9,2,3,91
Happy\9_cam2_2,9,2,3,91
Happy\9_cam2_3,9,2,3,91
Happy\9_cam2_4,9,2,3,91
Happy\9_cam2_5,9,2,3,91
Happy\9_cam2_6,9,2,3,91
Happy\9_cam2_7,9,2,3,91
Happy\9_cam2_8,9,2,3,91
Happy\9_cam2_9,9,2,3,91
Neutral\9_cam2_1,9,2,4,91
Neutral\9_cam2_2,9,2,4,91
Neutral\9_cam2_3,9,2,4,91
Neutral\9_cam2_4,9,2,4,91
Neutral\9_cam2_6,9,2,4,91
Neutral\9_cam2_7,9,2,4,91
Sad\9_cam2_1,9,2,5,91
Sad\9_cam2_10,9,2,5,91
Sad\9_cam2_11,9,2,5,91
Sad\9_cam2_12,9,2,5,91
Sad\9_cam2_13,9,2,5,91
Sad\9_cam2_14,9,2,5,91
Sad\9_cam2_15,9,2,5,91
Sad\9_cam2_16,9,2,5,91
Sad\9_cam2_17,9,2,5,91
Sad\9_cam2_18,9,2,5,91
Sad\9_cam2_19,9,2,5,91
Sad\9_cam2_2,9,2,5,91
Sad\9_cam2_20,9,2,5,91
Sad\9_cam2_21,9,2,5,91
Sad\9_cam2_22,9,2,5,91
Sad\9_cam2_3,9,2,5,91
Sad\9_cam2_4,9,2,5,91
Sad\9_cam2_5,9,2,5,91
Sad\9_cam2_6,9,2,5,91
Sad\9_cam2_7,9,2,5,91
Sad\9_cam2_8,9,2,5,91
Sad\9_cam2_9,9,2,5,91
Surprise\9_cam2_1,9,2,6,91
Surprise\9_cam2_10,9,2,6,91
Surprise\9_cam2_11,9,2,6,91
Surprise\9_cam2_12,9,2,6,91
Surprise\9_cam2_2,9,2,6,91
Surprise\9_cam2_3,9,2,6,91
Surprise\9_cam2_4,9,2,6,91
Surprise\9_cam2_5,9,2,6,91
Surprise\9_cam2_6,9,2,6,91
Surprise\9_cam2_7,9,2,6,91
Surprise\9_cam2_8,9,2,6,91
Surprise\9_cam2_9,9,2,6,91
